,Cluster ID,Taxonomy,Kingdom,Subkingdom,Phylum,Class,Order/Sublcass,Family,Genus,Species,Total,1. ICM_APP_Ev9;APP_0001_2005_09_17,2. ICM_APP_Ev9;APP_0002_2005_09_18,3. ICM_APP_Ev9;APP_0003_2005_09_21,4. ICM_APP_Ev9;APP_0004_2004_05_17,5. ICM_APP_Ev9;APP_0005_2005_01_13,6. ICM_APP_Ev9;APP_0006_2005_01_13,7. ICM_APP_Ev9;APP_0007_2005_05_23,8. ICM_APP_Ev9;APP_0008_2005_05_23,9. ICM_AWP_Ev9;AWP_0017_2007_08_26,10. ICM_AWP_Ev9;AWP_0020_2007_08_26,11. ICM_DOF_Ev9;DOF_0001_1997_02_04,12. ICM_DSE_Ev9;DSE_0001_2008_08_11,13. ICM_DSE_Ev9;DSE_0002_2008_08_11,14. ICM_DSE_Ev9;DSE_0003_2008_08_11,15. ICM_DSE_Ev9;DSE_0004_2008_06_20,16. ICM_DSE_Ev9;DSE_0005_2008_08_11,17. ICM_DSE_Ev9;DSE_0006_2008_06_20,18. ICM_GPS_Ev9;GPS_0001_2001_10_29,19. ICM_GPS_Ev9;GPS_0002_2001_10_29,20. ICM_GPS_Ev9;GPS_0003_2005_11_14,21. ICM_GPS_Ev9;GPS_0004_2005_11_14,22. ICM_GPS_Ev9;GPS_0005_2005_12_07,23. ICM_GPS_Ev9;GPS_0006_2000_08_24,24. ICM_GPS_Ev9;GPS_0007_2000_08_24,25. ICM_GPS_Ev9;GPS_0008_2002_08_12,26. ICM_GPS_Ev9;GPS_0009_2002_08_11,27. ICM_GPS_Ev9;GPS_0010_2003_12_08,28. ICM_GPS_Ev9;GPS_0011_2003_12_08,29. ICM_GPS_Ev9;GPS_0012_2003_12_08,30. ICM_GPS_Ev9;GPS_0013_2003_12_09,31. ICM_GPS_Ev9;GPS_0014_2007_10_24,32. ICM_GPS_Ev9;GPS_0015_2007_10_26,33. ICM_GPS_Ev9;GPS_0016_2007_10_23,34. ICM_JRV_Ev9;JRV_0003_2000_02_22,35. ICM_JRV_Ev9;JRV_0004_2000_02_22,36. ICM_JRV_Ev9;JRV_0005_2000_07_31,37. ICM_JRV_Ev9;JRV_0006_2000_07_31,38. ICM_JRV_Ev9;JRV_0007_2000_05_02,39. ICM_JRV_Ev9;JRV_0009_2000_05_02,40.ICM_JRV_Ev9;JRV_0010_2000_05_02,41. ICM_JRV_Ev9;JRV_0011_2000_05_02,42. ICM_JRV_Ev9;JRV_0012_2000_09_25,43. ICM_JRV_Ev9;JRV_0013_2000_09_25,44. ICM_JRV_Ev9;JRV_0014_2000_07_31,45. ICM_JRV_Ev9;JRV_0015_2000_09_25,46. ICM_JRV_Ev9;JRV_0016_2000_09_25,47. ICM_LCR_Ev9;LCR_0007_2009_01_13,48. ICM_WBS_Ev9;WBS_0001_2006_09_01,49. ICM_WBS_Ev9;WBS_0002_2006_09_01,50. ICM_WBS_Ev9;WBS_0003_2006_09_01,51. ICM_WBS_Ev9;WBS_0004_2006_09_01,52. ICM_WBS_Ev9;WBS_0005_2006_08_30,53. ICM_WBS_Ev9;WBS_0006_2006_09_02,54. ICM_WBS_Ev9;WBS_0007_2006_09_02,55. ICM_WBS_Ev9;WBS_0008_2006_09_02,56. ICM_WBS_Ev9;WBS_0009_2006_09_02
41,Eukarya_03_2276,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricostilbomycetes,Agaricostilbaceae,,Bensingtonia,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0
42,Eukarya_03_2293,Eukarya,Fungi,Dikarya,Basidiomycota,,,,Bensingtonia,,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,36,24
43,Eukarya_03_2374,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,Bensingtonia,,55,0,0,0,0,0,0,0,8,0,0,0,0,0,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,2,0,0,1,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
44,Eukarya_03_2408,Eukarya,Fungi,,,,,,Bensingtonia,,72,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,1,1,0,0,0,3,0,0,0,0,0,6,0,0,4,1,0,0,0,0,0,0,0,0,0,0
45,Eukarya_03_2453,Eukarya,Fungi,,,,,,Bensingtonia,,58,0,0,0,0,0,0,0,0,0,0,0,50,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,Eukarya_03_2569,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Chaetothyriales,,Bensingtonia,,45,4,22,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
47,Eukarya_03_2571,Eukarya,Fungi,Dikarya,Basidiomycota,,,,Bensingtonia,,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,48
48,Eukarya_03_2583,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,Bensingtonia,,29,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,1,0,2,0,0,0,0,0,0,8,3,0,8
49,Eukarya_03_2607,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,55,0,49,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,Eukarya_03_2638,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,4,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,Eukarya_03_2693,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0
52,Eukarya_03_2712,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,30,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,9,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Eukarya_03_2832,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,,40,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,1,3,2,0,0,4,3,0,2,1,1,0,1,3,0,0,0,0,0,3,0,0,0,0
54,Eukarya_03_2881,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,Eukarya_03_3111,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
56,Eukarya_03_3115,Eukarya,Fungi,,,,,,,,44,0,0,0,0,0,0,0,0,0,0,0,37,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,Eukarya_03_3138,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,Eukarya_03_3165,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59,Eukarya_03_3201,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,42,0,4,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,Eukarya_03_3338,Eukarya,Fungi,,,,,,,,23,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,Eukarya_03_3376,Eukarya,Fungi,,,,,,,,42,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,2,0,0,2,0,0,0,0,0,0,0,4,2,1,0,1,0,0,3,0,0,0,2,11,0,3,0,0,1
62,Eukarya_03_3383,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Onygenales,,,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,6,7,1,16,0,1,0,0,0,0,0,0,0,0,0,0
63,Eukarya_03_3441,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
64,Eukarya_03_3475,Eukarya,Fungi,Dikarya,Basidiomycota,,,,,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,9,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65,Eukarya_03_3507,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,45,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
66,Eukarya_03_3515,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
67,Eukarya_03_3745,Eukarya,Fungi,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,Eukarya_03_3768,Eukarya,Fungi,,,,,,,,45,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,4,8,0,0,0,11,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0
69,Eukarya_03_3770,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,0,0,0,0,0,17
70,Eukarya_03_3807,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,Eukarya_03_3885,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,10,4,1,0,0,5,1,0,0,0,1,0,1,1,0,0,0
72,Eukarya_03_3961,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
73,Eukarya_03_3988,Eukarya,Fungi,,,,,,,,33,0,0,0,0,0,0,0,0,0,0,0,19,5,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,Eukarya_03_4134,Eukarya,Fungi,,,,,,,,31,0,0,0,0,0,0,0,0,0,0,0,22,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,Eukarya_03_4168,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,Eukarya_03_4221,Eukarya,Fungi,,,,,,,,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,Eukarya_03_4222,Eukarya,Fungi,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,Eukarya_03_4244,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
79,Eukarya_03_4283,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
80,Eukarya_03_4350,Eukarya,Fungi,,,,,,,,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,23,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,Eukarya_03_4392,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,Eukarya_03_4419,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83,Eukarya_03_4462,Eukarya,Fungi,Dikarya,Ascomycota,Saccharomycetes,,,,,28,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0
84,Eukarya_03_4471,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,Eukarya_03_4498,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,28,0,15,0,5,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,Eukarya_03_4600,Eukarya,Fungi,,,,,,,,19,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
87,Eukarya_03_4662,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,Eukarya_03_4667,Eukarya,Fungi,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,Eukarya_03_4718,Eukarya,Fungi,Dikarya,Ascomycota,Saccharomycetes,,,,,39,0,0,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
90,Eukarya_03_4729,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,2,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0
91,Eukarya_03_4746,Eukarya,Fungi,,,,,,,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0
92,Eukarya_03_4764,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,25,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,4,0,4,0,0,0,0,0,0,0,0,0,3,3,1,0
93,Eukarya_03_4782,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,25,0,9,0,6,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
94,Eukarya_03_4837,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,26,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Eukarya_03_4853,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,Pezizaceae,,,26,0,11,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Eukarya_03_4877,Eukarya,Fungi,Dikarya,Ascomycota,Dothideomycetes,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,Eukarya_03_4970,Eukarya,Fungi,Dikarya,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
98,Eukarya_03_5019,Eukarya,Fungi,Dikarya,Ascomycota,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,Eukarya_03_5061,Eukarya,Fungi,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,Eukarya_03_5065,Eukarya,Fungi,,,,,,,,24,0,0,0,0,0,0,0,0,0,0,0,3,17,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,Eukarya_03_5125,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,Agyriales,Agyriaceae,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102,Eukarya_03_5155,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,Agyriales,Agyriaceae,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Eukarya_03_5406,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Eukarya_03_5418,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,Pezizales,,,,22,0,12,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,Eukarya_03_5426,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,Pezizales,,,,22,0,8,0,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,Eukarya_03_5433,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,,,,,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107,Eukarya_03_5483,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,,,,,19,0,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
108,Eukarya_03_5538,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,,,,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,Eukarya_03_5555,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,,,,,19,0,2,4,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,Eukarya_03_5598,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,21,1,15,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,Eukarya_03_5634,Eukarya,Fungi,Dikarya,Basidiomycota,Agaricomycetes,Hymenomycetidae,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Eukarya_03_5670,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,21,0,10,0,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,Eukarya_03_5689,Eukarya,Fungi,Dikarya,Ascomycota,Lecanoromycetes,Agyriales,Agyriaceae,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
114,Eukarya_03_5690,Eukarya,Fungi,Dikarya,Ascomycota,Pezizomycetes,Pezizales,,,,21,0,11,0,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
